timestamp,cash_eur,total_equity_eur,n_open,n_closed
2026-09-07T08:51:53Z,2.8115423071357863,499.9999999999999,21,0
2026-09-07T10:00:48Z,2.8115423071357863,500.03874757875315,21,0
2026-09-07T10:48:21Z,2.8115423071357863,499.7409239458291,21,0
2026-09-07T11:59:09Z,2.8115423071357863,499.73324303262524,21,0
2026-09-07T15:47:31Z,2.8115423071357863,499.7256375728557,21,0
2026-09-07T17:06:16Z,2.8115423071357863,499.76474667505073,21,0
2026-09-07T18:02:35Z,2.8115423071357863,499.78315185861874,21,0
2026-09-07T19:00:01Z,2.8115423071357863,499.894235725465,21,0
2026-09-07T19:59:57Z,2.8115423071357863,499.9434055236493,21,0
2026-09-07T20:53:35Z,2.8115423071357863,499.96809274564896,21,0
2026-09-07T22:00:22Z,2.8115423071357863,499.93297023707333,21,0
2026-09-07T22:59:17Z,2.8115423071357863,499.88135559040154,21,0
2026-09-07T23:59:07Z,2.8115423071357863,499.9912797821662,21,0
2026-09-08T01:24:21Z,2.8115423071357863,500.0639209472588,21,0
2026-09-08T01:59:52Z,2.8115423071357863,499.62027494144513,21,0
2026-09-08T03:14:50Z,2.8115423071357863,499.52813944742985,21,0
2026-09-08T03:59:55Z,2.8115423071357863,499.66029586950054,21,0
2026-09-08T04:59:46Z,2.8115423071357863,499.0216494593507,21,0
2026-09-08T05:18:12Z,2.8115423071357863,499.06782351646274,21,0
2026-09-08T06:02:44Z,2.8115423071357863,498.6346938904994,21,0
2026-09-08T07:09:48Z,2.8115423071357863,498.2530094334692,21,0
2026-09-08T07:58:53Z,2.8115423071357863,498.8477510464268,21,0
2026-09-08T08:55:02Z,2.8115423071357863,498.6857816834351,21,0
2026-09-08T09:54:14Z,2.8115423071357863,498.80816339428117,21,0
2026-09-08T10:05:55Z,2.8115423071357863,498.8517041426263,21,0
2026-09-08T10:55:36Z,2.8115423071357863,498.76056281727887,21,0
2026-09-08T11:55:05Z,2.8115423071357863,498.7447182930334,21,0
2026-09-08T12:54:06Z,2.8115423071357863,498.908835127435,21,0
2026-09-08T13:56:03Z,2.8115423071357863,493.08200138507715,21,0
