timestamp,cash_eur,total_equity_eur,n_open,n_closed
2026-09-02T10:13:10Z,4.098087888036289,499.9999999999999,20,0
2026-09-02T11:02:06Z,4.098087888036289,499.77866809621895,20,1
2026-09-02T11:53:54Z,4.098087888036289,499.7947154978736,20,2
2026-09-02T12:55:19Z,3.0263356123261955,500.15369968165555,21,5
2026-09-02T14:06:22Z,3.4479540850598056,502.5053908339791,19,8
2026-09-02T14:50:55Z,0.516220436391928,502.9648425618026,20,8
2026-09-02T16:03:44Z,0.516220436391928,503.6565653510077,20,8
2026-09-02T17:05:41Z,0.516220436391928,504.17719023452804,20,8
2026-09-02T18:03:54Z,0.516220436391928,504.1910098122515,20,8
2026-09-02T19:03:54Z,0.516220436391928,504.34372828614755,20,8
2026-09-02T19:56:11Z,0.516220436391928,503.72489667567874,20,8
2026-09-02T20:55:32Z,0.516220436391928,503.66474477712563,20,8
2026-09-02T21:55:07Z,0.516220436391928,503.75466782464076,20,8
2026-09-02T22:00:29Z,0.516220436391928,503.7325871681838,20,8
2026-09-02T22:53:48Z,0.516220436391928,503.67945410674014,20,8
2026-09-02T23:53:57Z,0.516220436391928,503.7066966017793,20,8
2026-09-03T00:43:56Z,0.516220436391928,503.3323263583776,20,8
2026-09-03T01:05:05Z,0.516220436391928,503.01452785153424,20,8
2026-09-03T02:00:15Z,0.516220436391928,502.9198339549531,20,8
2026-09-03T03:03:12Z,0.516220436391928,503.7055091701623,20,8
2026-09-03T04:00:49Z,0.516220436391928,504.0741010471914,20,8
