timestamp,cash_eur,total_equity_eur,n_open,n_closed
2026-09-11T07:52:32Z,0.0,299.99999999999994,10,0
2026-09-11T08:01:15Z,0.0,299.8307514890478,10,0
2026-09-11T08:52:25Z,0.0,300.03848139732895,10,0
2026-09-11T09:52:48Z,0.0,300.3143549716373,10,0
2026-09-11T10:02:25Z,0.0,300.3689679135686,10,0
2026-09-11T10:52:36Z,0.0,300.2070251105658,10,0
2026-09-11T11:52:34Z,0.0,300.17057637325746,10,0
2026-09-11T12:52:29Z,0.0,300.2797350718237,10,0
2026-09-11T13:54:15Z,0.0,302.73458910210957,10,0
2026-09-11T14:37:45Z,0.0,301.6504702810145,10,0
2026-09-11T14:53:58Z,0.0,301.29098624808114,10,0
2026-09-11T15:53:31Z,0.0,301.1838289817415,10,0
2026-09-11T16:53:03Z,0.0,301.39354086176843,10,0
2026-09-11T17:53:09Z,0.0,300.3924205863494,10,0
2026-09-11T18:02:07Z,0.0,300.1835208797583,10,0
