timestamp,cash_eur,total_equity_eur,n_open,n_closed
2026-09-07T08:54:30Z,2.7434302817500145,499.99999999999994,21,0
2026-09-07T10:05:45Z,2.7434302817500145,499.9663859455342,21,0
2026-09-07T10:52:04Z,2.7434302817500145,499.750523494957,21,0
2026-09-07T12:03:03Z,2.7434302817500145,499.6992209793214,21,0
2026-09-07T14:30:00Z,2.7434302817500145,499.7343107951918,21,0
2026-09-07T15:51:25Z,2.7434302817500145,499.6438972773218,21,0
2026-09-07T17:11:18Z,2.7434302817500145,499.7765832643097,21,0
2026-09-07T18:08:47Z,2.7434302817500145,499.7765832643097,21,0
2026-09-07T19:04:10Z,2.7434302817500145,499.8835085414937,21,0
2026-09-07T20:04:03Z,2.7434302817500145,499.9297538577936,21,0
2026-09-07T20:57:39Z,2.7434302817500145,499.9199342682989,21,0
2026-09-07T22:05:19Z,2.7434302817500145,499.82354678531175,21,0
2026-09-07T23:03:22Z,2.7434302817500145,499.8422978341326,21,0
2026-09-08T00:26:24Z,2.7434302817500145,499.69566056509336,21,0
2026-09-08T01:29:01Z,2.7434302817500145,499.84361464371193,21,0
2026-09-08T02:03:52Z,2.7434302817500145,499.77357653887265,21,0
2026-09-08T03:26:35Z,2.7434302817500145,499.4588840604271,21,0
2026-09-08T04:03:44Z,2.7434302817500145,499.3092261497456,21,0
2026-09-08T05:03:33Z,2.7434302817500145,499.04713146449865,21,0
2026-09-08T05:23:01Z,2.7434302817500145,498.9988621680942,21,0
2026-09-08T06:07:54Z,2.7434302817500145,498.46703444823567,21,0
2026-09-08T07:13:44Z,2.7434302817500145,498.3429128762085,21,0
2026-09-08T08:02:56Z,2.7434302817500145,498.8711751937902,21,0
2026-09-08T08:56:49Z,2.7434302817500145,498.60657639151884,21,0
2026-09-08T09:56:01Z,2.7434302817500145,498.76630915970156,21,0
2026-09-08T10:07:42Z,2.7434302817500145,498.80276541824,21,0
2026-09-08T10:58:03Z,2.7434302817500145,498.668515078633,21,0
2026-09-08T11:56:53Z,2.7434302817500145,498.6310158640188,21,0
2026-09-08T12:55:52Z,2.7434302817500145,498.8680581435426,21,0
2026-09-08T13:58:21Z,2.7434302817500145,493.1494028730197,21,0
2026-09-08T14:52:40Z,2.7434302817500145,495.5297368183563,21,0
2026-09-08T15:00:25Z,2.7434302817500145,494.2800505458236,21,0
2026-09-08T15:59:50Z,2.7434302817500145,493.3299957355941,21,0
2026-09-08T16:57:36Z,2.7434302817500145,493.01413987177665,21,0
2026-09-08T17:57:18Z,2.7434302817500145,494.68585977872596,21,0
2026-09-08T18:57:29Z,2.7434302817500145,493.11589993137403,21,0
2026-09-08T19:06:40Z,2.7434302817500145,493.04390054890894,21,0
2026-09-08T19:58:46Z,2.7434302817500145,492.24301455487927,21,0
2026-09-08T20:56:00Z,2.7434302817500145,492.7233713356702,21,0
2026-09-08T21:55:10Z,2.7434302817500145,492.6666022284458,21,0
2026-09-08T22:05:52Z,2.7434302817500145,492.6788420429924,21,0
2026-09-08T22:57:10Z,2.7434302817500145,492.75039383866624,21,0
2026-09-08T23:56:18Z,2.7434302817500145,492.56251084133675,21,0
2026-09-09T00:58:32Z,2.7434302817500145,493.0636940678467,21,0
2026-09-09T01:05:10Z,2.7434302817500145,493.166783523765,21,0
2026-09-09T01:59:43Z,2.7434302817500145,494.2571757901211,21,0
2026-09-09T02:58:03Z,2.7434302817500145,494.10597382933577,21,0
2026-09-09T03:58:18Z,2.7434302817500145,494.47869686676626,21,0
2026-09-09T04:56:53Z,2.7434302817500145,494.6468372511828,21,0
2026-09-09T05:11:53Z,2.7434302817500145,494.469088136504,21,0
2026-09-09T05:56:40Z,2.7434302817500145,494.3450360778799,21,0
2026-09-09T06:55:28Z,2.7434302817500145,494.29544004839255,21,0
2026-09-09T07:56:30Z,2.7434302817500145,494.2065816623167,21,0
2026-09-09T08:56:47Z,2.7434302817500145,494.0084495248246,21,0
2026-09-09T09:56:38Z,2.7434302817500145,494.25757959221283,21,0
2026-09-09T10:09:10Z,2.7434302817500145,494.3425537032028,21,0
2026-09-09T10:56:05Z,2.7434302817500145,494.0987145021182,21,0
2026-09-09T11:57:03Z,2.7434302817500145,493.8160943410848,21,0
2026-09-09T12:56:07Z,2.7434302817500145,493.79992311308615,21,0
2026-09-09T13:57:52Z,2.7434302817500145,490.24641426632894,21,0
2026-09-09T14:55:58Z,2.7434302817500145,491.6652690255051,21,0
2026-09-09T15:05:36Z,2.7434302817500145,491.7399190880951,21,0
2026-09-09T15:58:52Z,2.7434302817500145,491.7574083954535,21,0
2026-09-09T16:58:27Z,2.7434302817500145,491.30282585946634,21,0
2026-09-09T17:58:33Z,2.7434302817500145,491.0950488745403,21,0
2026-09-09T18:56:37Z,2.7434302817500145,491.7263835113858,21,0
2026-09-09T19:05:14Z,2.7434302817500145,491.531330488825,21,0
2026-09-09T20:00:11Z,2.7434302817500145,491.85622076700423,21,0
2026-09-09T20:56:12Z,2.7434302817500145,491.8236285484576,21,0
2026-09-09T21:56:15Z,2.7434302817500145,491.7700641872348,21,0
