timestamp,cash_eur,total_equity_eur,n_open,n_closed
2026-09-07T09:01:21Z,1.4340592604362552,500.00000000000006,27,0
2026-09-07T10:03:29Z,1.4340592604362552,500.00547517312,27,0
2026-09-07T10:50:22Z,1.4340592604362552,499.7293793318896,27,0
2026-09-07T12:01:13Z,1.4340592604362552,499.69611070794144,27,0
2026-09-07T15:49:38Z,1.4340592604362552,499.84774806655275,27,0
2026-09-07T17:09:01Z,1.4340592604362552,499.9120916050954,27,0
2026-09-07T18:05:55Z,1.4340592604362552,499.9120916050954,27,0
2026-09-07T19:02:18Z,1.4340592604362552,500.02011200193243,27,0
2026-09-07T20:02:11Z,1.4340592604362552,500.0767822670011,27,0
2026-09-07T20:55:48Z,1.4340592604362552,500.0953440611706,27,0
2026-09-07T22:03:02Z,1.4340592604362552,500.01530691588994,27,0
2026-09-07T23:01:30Z,1.4340592604362552,500.04965922893064,27,0
2026-09-08T00:24:04Z,1.4340592604362552,500.54650982371874,27,0
2026-09-08T01:26:53Z,1.4340592604362552,500.5628551347076,27,0
2026-09-08T02:02:03Z,1.4340592604362552,500.82244919713304,27,0
2026-09-08T03:21:02Z,1.4340592604362552,500.91933054546826,27,0
2026-09-08T04:02:00Z,1.4340592604362552,500.9543318718879,27,0
2026-09-08T05:01:49Z,1.4340592604362552,500.4832872644626,27,0
2026-09-08T05:20:51Z,1.4340592604362552,500.5674628471892,27,0
2026-09-08T06:05:31Z,1.4340592604362552,500.0519145627723,27,0
2026-09-08T07:11:55Z,1.4340592604362552,499.97303872788973,27,0
2026-09-08T08:01:01Z,1.4340592604362552,500.50125421550365,27,0
2026-09-08T08:56:27Z,1.4340592604362552,500.20858843556164,27,0
2026-09-08T09:55:39Z,1.4340592604362552,500.3763072846926,27,0
2026-09-08T10:07:21Z,1.4340592604362552,500.3730592552702,27,0
2026-09-08T10:57:34Z,1.4340592604362552,500.2294157998671,27,0
2026-09-08T11:56:31Z,1.4340592604362552,500.1453921482246,27,0
2026-09-08T12:55:31Z,1.4340592604362552,500.3402196320801,27,0
