timestamp,strategy_avg_return,n_open,n_closed,spy_price,n100_price
2026-09-04T07:23:38Z,0.0,47,0,7747.7099609375,1904.5899658203125
2026-09-04T08:02:12Z,0.0002667579696564286,48,0,7747.7099609375,1909.25
2026-09-04T09:02:57Z,0.00025337293348015366,48,0,7747.7099609375,1906.02001953125
2026-09-04T09:54:16Z,0.00038162708320369637,48,0,7747.7099609375,1908.43994140625
2026-09-04T10:53:09Z,0.0004380974035069508,48,0,7747.7099609375,1907.5799560546875
2026-09-04T11:53:43Z,0.0006007780004328283,48,0,7747.7099609375,1909.260009765625
2026-09-04T12:54:21Z,0.0006983495115543947,48,0,7747.7099609375,1910.4200439453125
2026-09-04T13:55:46Z,-0.0015508987549845213,48,0,7739.7001953125,1909.449951171875
2026-09-04T14:34:08Z,0.0028428086753219833,48,0,7724.990234375,1913.6700439453125
2026-09-04T14:55:33Z,0.0022066736365617123,48,0,7712.669921875,1912.989990234375
2026-09-04T15:55:32Z,0.0036208365065514814,48,0,7715.2998046875,1910.530029296875
2026-09-04T16:55:06Z,0.004099121629931697,48,0,7726.7099609375,1910.530029296875
2026-09-04T17:48:18Z,0.0035192316411300495,48,0,7709.72998046875,1910.530029296875
2026-09-04T18:55:06Z,0.004319124566897881,49,0,7717.6201171875,1910.530029296875
2026-09-04T19:54:36Z,0.004023808263631971,49,0,7718.56982421875,1910.530029296875
2026-09-04T20:52:36Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-04T21:01:15Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-04T21:53:09Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-04T22:53:16Z,0.003556712949198915,49,0,7718.60009765625,1906.8199462890625
2026-09-04T23:16:02Z,0.003556712949198915,49,0,7718.60009765625,1906.8199462890625
2026-09-04T23:53:46Z,0.003556712949198915,49,0,7718.60009765625,1906.8199462890625
2026-09-05T00:55:39Z,0.003556712949198915,49,0,7718.60009765625,1906.8199462890625
2026-09-05T01:21:43Z,0.003556712949198915,49,0,7718.60009765625,1906.8199462890625
2026-09-05T01:52:49Z,0.003556712949198915,49,0,7718.60009765625,1906.8199462890625
2026-09-05T02:54:16Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T03:52:48Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T04:53:25Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T05:56:00Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T06:18:08Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T06:53:12Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T07:52:50Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T08:53:38Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T09:52:45Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T10:53:27Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T11:56:27Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T12:52:53Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T13:52:16Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T14:00:58Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T14:53:18Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T15:52:42Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T16:53:18Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-05T17:52:59Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-06T12:32:39Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-06T12:53:28Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
2026-09-06T13:49:02Z,0.003556712949198915,49,0,7718.60009765625,1910.530029296875
