timestamp,strategy_avg_return,n_open,n_closed,spy_price,n100_price
2026-09-07T08:48:59Z,0.0,46,0,7718.60009765625,1914.5400390625
2026-09-07T10:02:01Z,-0.0004048460728730045,46,0,7718.60009765625,1914.02001953125
2026-09-07T10:49:14Z,-0.00044152135111622816,46,0,7718.60009765625,1913.81005859375
2026-09-07T12:00:03Z,-0.0005202058673438978,46,0,7718.60009765625,1912.239990234375
2026-09-07T15:48:26Z,7.47061499941468e-05,46,0,7718.60009765625,1916.4000244140625
2026-09-07T17:07:31Z,-2.906271687567234e-05,46,0,7718.60009765625,1917.0400390625
2026-09-07T18:03:58Z,-2.906271687567098e-05,46,0,7718.60009765625,1917.0400390625
2026-09-07T19:01:03Z,-2.8444361197466546e-05,47,0,7718.60009765625,1917.0400390625
2026-09-07T20:00:56Z,-2.7851770339185993e-05,48,0,7718.60009765625,1917.0400390625
2026-09-07T20:54:33Z,-2.7851770339185993e-05,48,0,7718.60009765625,1917.0400390625
2026-09-07T22:01:33Z,-2.7851770339185993e-05,48,0,7718.60009765625,1910.530029296875
2026-09-07T23:00:16Z,-2.7851770339185993e-05,48,0,7718.60009765625,1910.530029296875
2026-09-08T00:00:21Z,-2.7851770339185993e-05,48,0,7718.60009765625,1910.530029296875
2026-09-08T01:25:30Z,-0.00037104957639874414,48,0,7718.60009765625,1917.0400390625
2026-09-08T02:00:51Z,-0.0005560900818579717,48,0,7718.60009765625,1917.0400390625
2026-09-08T03:17:39Z,-0.0011865522267296355,48,0,7718.60009765625,1917.0400390625
2026-09-08T04:00:51Z,-0.001031007613675014,48,0,7718.60009765625,1917.0400390625
2026-09-08T05:00:41Z,-0.0013054889254844836,48,0,7718.60009765625,1917.0400390625
2026-09-08T05:19:24Z,-0.00139505876278472,50,0,7718.60009765625,1917.0400390625
2026-09-08T06:04:01Z,-0.0014093764445394985,50,0,7718.60009765625,1917.0400390625
2026-09-08T07:10:43Z,-0.0021550781877786407,50,0,7718.60009765625,1917.0400390625
2026-09-08T07:59:48Z,-0.0026555867387906473,50,0,7718.60009765625,1911.8199462890625
2026-09-08T08:55:42Z,-0.002621748584542001,50,0,7718.60009765625,1912.1199951171875
2026-09-08T09:54:54Z,-0.0025362172445686547,50,0,7718.60009765625,1916.739990234375
2026-09-08T10:06:35Z,-0.0023438230803452444,50,0,7718.60009765625,1918.6700439453125
2026-09-08T10:56:35Z,-0.0024765909738893076,50,0,7718.60009765625,1918.81005859375
2026-09-08T11:55:46Z,-0.0026530803539364257,50,0,7718.60009765625,1920.0
2026-09-08T12:54:46Z,-0.0026204561322841456,50,0,7718.60009765625,1921.81005859375
