Date,Close,High,Low,Open,Volume
2012-01-03,12.310342788696289,12.348361242688458,12.243587272383765,12.255561714485545,302220800
2012-01-04,12.376502990722656,12.413623771459223,12.25197195602288,12.27352515837871,260022000
2012-01-05,12.513909339904785,12.529475322529098,12.35345493841487,12.421708490840125,271269600
2012-01-06,12.64472484588623,12.655202085824575,12.54953040400192,12.56599486657994,318292800
2012-01-09,12.624669075012207,12.804880494291066,12.61329335107297,12.737526232530112,394024400
2012-01-10,12.669870376586914,12.752492450257316,12.617782339004574,12.749797800389446,258196400
2012-01-11,12.649214744567871,12.658195578443165,12.552224136801183,12.653106039566085,215084800
2012-01-12,12.614485740661621,12.65968805810488,12.535456025793806,12.641128473214211,212587200
2012-01-13,12.567193031311035,12.58635214607462,12.532767696013616,12.563901257504442,226021600
2012-01-17,12.713576316833496,12.752193503206602,12.661488279192335,12.698608260223343,242897200
2012-01-18,12.845589637756348,12.856365837357723,12.761471172030362,12.781228204101247,276791200
2012-01-19,12.804880142211914,12.913245680362445,12.767760159214117,12.87672521902299,261738400
2012-01-20,12.581856727600098,12.797391893694167,12.565392269052438,12.79709293231645,413974400
2012-01-23,12.794698715209961,12.825832266948675,12.641728803315152,12.65280476338734,306062400
2012-01-24,12.58515739440918,12.725555014560829,12.559413127799045,12.725555014560829,547638000
2012-01-25,13.370955467224121,13.604151746764316,13.283244671658293,13.603852785373746,958314000
2012-01-26,13.31019115447998,13.434721400740852,13.265587540499927,13.421850069851287,323985200
2012-01-27,13.389514923095703,13.425437449825836,13.284441992043185,13.301504372893998,299709200
2012-01-30,13.561049461364746,13.587692205128805,13.33294185122375,13.342520609055274,379341200
2012-01-31,13.664921760559082,13.717607713960918,13.562841626720193,13.63827902308551,391683600
2012-02-01,13.656241416931152,13.74006092833243,13.637083904769533,13.722698783454254,270046000
2012-02-02,13.6242094039917,13.685576425555276,13.590083041029706,13.647558768325059,186796400
2012-02-03,13.760717391967773,13.770296948069868,13.637383804601946,13.689471841544924,286599600
2012-02-06,13.889140129089355,13.919375204248595,13.716413948875513,13.721801649979923,249412800
2012-02-07,14.034626960754395,14.062168184806378,13.907400478484892,13.927458073942962,316223600
2012-02-08,14.269615173339844,14.272906945565857,14.060665175090401,14.08461405704557,407890000
2012-02-09,14.763253211975098,14.870422084594667,14.385767269075748,14.391754490902885,884214800
2012-02-10,14.77074146270752,14.896469962981216,14.624955363354008,14.697101009271014,631302000
2012-02-13,15.045547485351562,15.082367707298411,14.880602291529229,14.953644812492609,517216000
2012-02-14,15.250898361206055,15.253891172271317,15.027580618871085,15.107208258148587,460398400
2012-02-15,14.897964477539062,15.75471440565696,14.87461351121334,15.394592177075062,1506120000
2012-02-16,15.033872604370117,15.114099796063794,14.56747831148413,14.713264397797046,944552000
2012-02-17,15.03117561340332,15.200311035364816,14.976692693341446,15.060811162838073,535805200
2012-02-21,15.412252426147461,15.412252426147461,15.091044795612268,15.173666851437163,605595200
2012-02-22,15.358074188232422,15.431415678587257,15.239229798728175,15.35927163294688,483302400
2012-02-23,15.458353042602539,15.501461040212755,15.252098444334885,15.419137938264127,568027600
2012-02-24,15.638570785522461,15.653239085438864,15.525715204116592,15.55654821034959,415072000
2012-02-27,15.738848686218262,15.82087122539179,15.45506077263959,15.60563500184765,547582000
2012-02-28,16.02772331237793,16.02772331237793,15.74154054629859,15.80470452818214,600387200
2012-02-29,16.238168716430664,16.392936384906484,16.03640495900967,16.21182654206852,952011200
2012-03-01,16.2989444732666,16.410904755277063,16.12831259739768,16.409705711831904,683270000
2012-03-02,16.32019805908203,16.368692167846692,16.240568791638978,16.29205891002435,431712400
2012-03-05,15.960376739501953,16.38905077365579,15.746037324338058,16.327384766437852,809124400
2012-03-06,15.873554229736328,15.976232265017893,15.453260936948837,15.675980746572973,810238800
2012-03-07,15.886428833007812,16.098670629361443,15.665205405464004,16.069334044751297,798520800
2012-03-08,16.224702835083008,16.254637348352375,15.929239404921798,16.006173214340112,516457200
2012-03-09,16.319904327392578,16.39683817006544,16.258236709392072,16.291165647456427,418919200
2012-03-12,16.52435302734375,16.52435302734375,16.374674097750727,16.433946787602274,407282400
2012-03-13,17.00631332397461,17.008708212566514,16.63660999153819,16.690196023463102,690855200
2012-03-14,17.649330139160156,17.803197765911275,17.224844842239587,17.304175143422178,1418844000
2012-03-15,17.528993606567383,17.961560559871447,17.319146595724575,17.94958611155771,1159718000
2012-03-16,17.5292911529541,17.6379564648604,17.302679932766395,17.5038458520228,825487600
2012-03-19,17.99418830871582,18.01424430811991,17.633466491135554,17.912464707477213,901236000
2012-03-20,18.139667510986328,18.167805050661524,17.70620231739453,17.946583237308356,816662000
2012-03-21,18.03609275817871,18.2501315452605,18.003464397130077,18.04327742448047,644042000
2012-03-22,17.94149398803711,18.095961082832925,17.827439433448173,17.894793667126308,623870800
2012-03-23,17.84300994873047,18.01513818143569,17.79361576785944,17.975923077131394,430488800
2012-03-26,18.170209884643555,18.175300224152867,17.819368146057553,17.954973575554813,595742000
2012-03-27,18.39472198486328,18.44860538875719,18.14266551259537,18.146257846103254,607129600
2012-03-28,18.488718032836914,18.603370540320906,18.26988945768686,18.51146787849678,655460400
2012-03-29,18.25642204284668,18.45699002769079,18.177692853785675,18.34383390478392,608238400
2012-03-30,17.947786331176758,18.277374546677567,17.899589588244414,18.22379010269099,731038000
2012-04-02,18.518957138061523,18.523147395156336,17.972634583514324,18.016041554281703,598351600
2012-04-03,18.838964462280273,18.92547943598739,18.63510471253826,18.778494308616818,834559600
2012-04-04,18.68898582458496,18.735385598645927,18.47015724469512,18.690183269052167,572980800
2012-04-05,18.969482421875,18.998819012619272,18.661745581778316,18.768914465917362,641298000
2012-04-09,19.045814514160156,19.15388186888807,18.718621237172464,18.743467008517314,597536800
2012-04-10,18.812620162963867,19.27841487447811,18.739577648429442,19.15657769644112,889725200
2012-04-11,18.745559692382812,19.064970325152444,18.65994323510139,19.044914334701947,696614800
2012-04-12,18.642885208129883,18.899133530635165,18.574931432944197,18.709641538835765,614336800
2012-04-13,18.117816925048828,18.700660607521172,18.066328413611444,18.68299790261028,859644800
2012-04-16,17.366443634033203,18.2689956291268,17.310165329679634,18.26241048238422,1050786800
2012-04-17,18.251628875732422,18.260608909702498,17.120370015618544,17.3308164802112,1025528000
2012-04-18,18.210914611816406,18.56744604729495,18.0423771295145,18.371966868429283,954531200
2012-04-19,17.585262298583984,18.102845953155136,17.49785047241878,17.96783692001447,834719200
2012-04-20,17.152400970458984,17.800204045753016,17.075766122447586,17.703212641577455,1030985200
2012-04-23,17.11408042907715,17.262860887190687,16.662655112237964,17.081452069815157,966529200
2012-04-24,16.77222442626953,16.994045863830884,16.61416492136542,16.84197358250076,1076149200
2012-04-25,18.26061248779297,18.50009662740456,18.140871217349442,18.429448990072462,905777600
2012-04-26,18.191753387451172,18.40100235164273,18.025012890302353,18.38842838897805,536068400
2012-04-27,18.051063537597656,18.14625958531834,17.976225647097145,18.11303169622897,406722400
2012-04-30,17.481691360473633,17.913361331053743,17.452354768137283,17.895399662666883,506144800
2012-05-01,17.42630958557129,17.86426409236147,17.399367885387203,17.509230613547075,610999200
2012-05-02,17.541566848754883,17.584075343016533,17.328426454363633,17.369737503734463,427389200
2012-05-03,17.417028427124023,17.703810761908667,17.371527139200456,17.67686906259775,390549600
2012-05-04,16.920997619628906,17.31345079968043,16.91860273100822,17.275134180473515,529992400
2012-05-07,17.047622680664062,17.146110465940755,16.80065501470125,16.808738162587083,460118400
2012-05-08,17.008712768554688,17.108097474292137,16.72582327243751,17.050621731414843,497252000
2012-05-09,17.03864288330078,17.18233460145783,16.7892819008739,16.874597809366996,480704000
2012-05-10,17.078754425048828,17.239208745588968,17.016490525963935,17.20029260961802,333200000
2012-05-11,16.964702606201172,17.197001993481837,16.894054994493686,16.91351306378746,399546000
2012-05-14,16.710554122924805,16.98865381842498,16.691994532206376,16.840773416851718,352626400
2012-05-15,16.559377670288086,16.860228763022313,16.516869196020036,16.807243849930742,476336000
2012-05-16,16.347139358520508,16.670741962753205,16.196264538392118,16.58572499601744,560896000
2012-05-17,15.869368553161621,16.38964618175333,15.869368553161621,16.32408729646616,717220000
2012-05-18,15.877150535583496,16.267208861711094,15.63168082502424,15.984319412806055,732292400
2012-05-21,16.802154541015625,16.80993872898361,15.987013050106523,16.000485498659863,631106000
2012-05-22,16.673128128051758,17.17933517093844,16.541711451492446,17.049713860953453,694870400
2012-05-23,17.0799560546875,17.147011339308087,16.56117488277499,16.688997670159527,584897600
2012-05-24,16.923099517822266,17.257778126389315,16.800662792295498,17.23891797216599,496230000
2012-05-25,16.832386016845703,16.938956947037433,16.718032499072613,16.901238255828112,328507200
2012-05-29,17.131149291992188,17.18293837624154,16.922800306453375,17.090138808903824,380508800
2012-05-30,17.33769989013672,17.362246700896357,16.960213937542374,17.039243668966186,529429600
2012-05-31,17.294593811035156,17.407449350336897,17.106898794947522,17.384697906387906,491674400
2012-06-01,16.793474197387695,17.142522061137306,16.77940542410977,17.038047031030572,520987600
2012-06-04,16.892257690429688,16.988350590729304,16.419578974451507,16.808738753808512,556995600
2012-06-05,16.848560333251953,16.95752621394879,16.713851786822843,16.80186158365316,388214400
2012-06-06,17.106901168823242,17.178445684981416,16.928485123176532,16.996438904305514,401455600
2012-06-07,17.11467742919922,17.28231481285809,17.07815618224095,17.28141792879472,379766800
2012-06-08,17.372129440307617,17.37991363013706,17.033260587436715,17.11109289338385,347516400
2012-06-11,17.09821891784668,17.616998558895272,17.082052617706513,17.59364919046696,591264800
2012-06-12,17.247594833374023,17.261364645075503,16.964406417499188,17.196705842747086,435380400
2012-06-13,17.127859115600586,17.317050602067557,17.074573620168444,17.19850676165958,293580000
2012-06-14,17.108997344970703,17.167971097444973,16.9811745182635,17.100316270476686,345573200
2012-06-15,17.186826705932617,17.201495001480804,17.049721707794504,17.09312867154697,335255200
2012-06-18,17.535581588745117,17.59874561476821,17.074277483634056,17.091940197433523,440412000
2012-06-19,17.584369659423828,17.661901390805923,17.455347816019643,17.46432785014974,361404400
2012-06-20,17.534379959106445,17.639452927622205,17.38649794538662,17.608319367241883,358943200
2012-06-21,17.292787551879883,17.6086057535634,17.285901850493605,17.52538580929562,326351200
2012-06-22,17.425405502319336,17.428099351727145,17.225437143904735,17.33380343138808,284471600
2012-06-25,17.08624267578125,17.356559748478013,17.07426823201991,17.2817202743317,304382400
2012-06-26,17.123960494995117,17.197600922259912,16.98326318611002,17.103004420126748,276536400
2012-06-27,17.197904586791992,17.26495988802595,17.1206718054623,17.212871845456185,202997200
2012-06-28,17.034757614135742,17.182938601813554,16.931780564729642,17.113189444645798,282836400
2012-06-29,17.482290267944336,17.482290267944336,17.190419162128023,17.302676787834507,421500800
2012-07-02,17.737337112426758,17.765775216747166,17.470313416794458,17.504140820061576,400092000
2012-07-03,17.943592071533203,17.961254775767976,17.781642915461674,17.807985093021085,241712800
2012-07-05,18.25881004333496,18.39052570951701,17.950774313649895,17.978014970494048,484383200
2012-07-06,18.137285232543945,18.213920120097875,18.008563881309886,18.173507547080494,418930400
2012-07-09,18.377059936523438,18.37735889797872,18.084291939411713,18.119914715596654,379405600
2012-07-10,18.20703125,18.556077611860484,18.120217302445184,18.499199783932273,511957600
2012-07-11,18.0938720703125,18.19056292266311,17.878037879989396,18.14446210556023,469322000
2012-07-12,17.92832374572754,18.065128152522817,17.742125163892272,17.968437328260176,428041600
2012-07-13,18.110031127929688,18.17648688351354,17.961252281933035,18.049562593397162,311427200
2012-07-16,18.168109893798828,18.30910458039199,18.111531043579625,18.11452545404757,301260400
2012-07-17,18.169004440307617,18.305509879709867,18.05554780302125,18.284254845782517,293624800
2012-07-18,18.148649215698242,18.21091471903593,18.067822526807095,18.158527731248185,252700000
2012-07-19,18.389934539794922,18.420767540605805,18.140870847825276,18.29893034477481,436861600
2012-07-20,18.089984893798828,18.393529970569134,18.07202322095671,18.35132043907135,397471200
2012-07-23,18.075904846191406,18.13787138530015,17.593346018415776,17.79361336760399,487975600
2012-07-24,17.988792419433594,18.251026290851883,17.91664680977486,18.18217405225475,565132400
2012-07-25,17.21197509765625,17.38649825913765,17.063196196822457,17.19670887739146,877312800
2012-07-26,17.20928382873535,17.374526419276478,17.07397576025125,17.35536730197615,406632800
2012-07-27,17.51700782775879,17.537065415391666,17.110784923501377,17.213163992275035,403936400
2012-07-30,17.812471389770508,17.94448600165858,17.596635692792624,17.68943680906591,379142400
2012-07-31,18.283363342285156,18.311504090687308,18.042683364543883,18.05794958466047,462327600
2012-08-01,18.165111541748047,18.452192789288933,18.051056981769353,18.437524497734223,384501600
2012-08-02,18.19445037841797,18.281262694316272,17.96873771759274,18.046271038970254,332158400
2012-08-03,18.43124771118164,18.49950046565382,18.30731457320067,18.369281142191156,344920800
2012-08-06,18.63629913330078,18.705749310941076,18.418070083595307,18.478837590146895,302103200
2012-08-07,18.587203979492188,18.709639064228835,18.50128854847294,18.642882742352395,290446800
2012-08-08,18.555767059326172,18.676107786966238,18.473145019491987,18.541696692209673,244706000
2012-08-09,18.661598205566406,18.69166284831523,18.57351080929785,18.575013640038193,221642400
2012-08-10,18.690763473510742,18.692566549567587,18.600572742129483,18.600872987207516,194938800
2012-08-13,18.940290451049805,18.940290451049805,18.73735853827594,18.741568390838964,278832400
2012-08-14,18.991098403930664,19.199142517746964,18.946604338855785,18.99651084234606,340169200
2012-08-15,18.965240478515625,19.06054337199027,18.872644606595276,18.979371259476093,257342400
2012-08-16,19.130895614624023,19.14352196070898,18.955321327100854,18.976667623031613,254534000
2012-08-17,19.484745025634766,19.48715019648264,19.20515113971533,19.240926851886464,442761200
2012-08-20,19.997041702270508,19.997041702270508,19.538565894715965,19.54187340710806,613384800
2012-08-21,19.723756790161133,20.289561303022392,19.55149000640897,20.167501266538714,812719600
2012-08-22,20.10887336730957,20.11278136872634,19.484745952877013,19.674449397163766,565322800
2012-08-23,19.921274185180664,20.139838068144176,19.87677852386022,20.025895907379677,420128800
2012-08-24,19.939014434814453,20.127215073698764,19.708424659061585,19.82747742636838,437340400
2012-08-27,20.313617706298828,20.469648816821206,20.249280161230477,20.443191926111307,427008400
2012-08-28,20.287155151367188,20.32623838075487,20.16299019457491,20.29256598379823,267416800
2012-08-29,20.247167587280273,20.37343585225527,20.221012557125743,20.300681838664588,202806800
2012-08-30,19.95854949951172,20.18944105008544,19.927884378518655,20.162083439917325,302699600
2012-08-31,19.9997501373291,20.100764149970377,19.759537999629053,20.06017807673475,338321200
2012-09-04,20.292264938354492,20.297375525579614,19.977495795050682,20.01537643733855,367892000
2012-09-05,20.149765014648438,20.333755810662122,20.13082388840646,20.310306192219794,336375200
2012-09-06,20.33135414123535,20.392083926975648,20.166904933196054,20.238156141471148,391196400
2012-09-07,20.45671844482422,20.518048710920226,20.31631937187539,20.384863546698803,329666400
2012-09-10,19.92458152770996,20.542394138353092,19.905340160815516,20.457013783935036,487998000
2012-09-11,19.859954833984375,20.145862052989514,19.736992412126174,19.99584385223843,503983200
2012-09-12,20.136537551879883,20.139845064388872,19.72195691476396,20.048149899637217,712233200
2012-09-13,20.53307342529297,20.60883469491456,20.286248006362406,20.364414446625567,598360000
2012-09-14,20.78260040283203,20.953964765271348,20.680682520000957,20.742916700198748,600474000
2012-09-17,21.038158416748047,21.038758906911227,20.882727799804464,21.025230216764268,398031200
2012-09-18,21.10219383239746,21.114820181545035,20.937142530302836,21.041163802203112,373503200
2012-09-19,21.107900619506836,21.16472078038465,21.03183908961719,21.05258328918602,326874800
2012-09-20,21.00568389892578,21.04657181089196,20.85295873305226,21.019512831061363,336568400
2012-09-21,21.04747200012207,21.197189895203717,21.02552521404761,21.11722036019673,571589200
2012-09-24,20.767879486083984,20.898057390850937,20.533681924465213,20.649729044804157,639766400
2012-09-25,20.249277114868164,20.82770802093127,20.233041404308015,20.691817435590202,518789600
2012-09-26,19.997936248779297,20.223715626843592,19.878281415071218,20.104963133543222,576503200
2012-09-27,20.48317527770996,20.5087298247851,19.852734518270346,19.971186812217837,594090000
2012-09-28,20.055667877197266,20.47686355217875,20.04514484921419,20.40591258993093,535110800
2012-10-01,19.823869705200195,20.34578063532438,19.736984899448807,20.1777221014366,543594800
2012-10-02,19.881591796875,20.033114373616435,19.561109954719516,19.896623314310823,627992400
2012-10-03,20.186443328857422,20.198771037654232,19.92128038176275,19.988323336766594,424281200
2012-10-04,20.046648025512695,20.27062443425091,20.00906922261575,20.1804320961209,370725600
2012-10-05,19.61943817138672,20.022595039352044,19.580054689314835,19.998544928138593,594006000
2012-10-08,19.185914993286133,19.468215977412573,19.123982629895988,19.447772019642976,637994000
2012-10-09,19.116165161132812,19.255661886405093,18.746378901713033,19.200344551677464,838597200
2012-10-10,19.26828956604004,19.390649855533113,19.15073961951592,19.23311433447665,510356000
2012-10-11,18.883174896240234,19.457397697830498,18.883174896240234,19.436353244580182,546081200
2012-10-12,18.931568145751953,19.102030210360127,18.79898671834426,18.927058049117523,460014800
2012-10-15,19.083398818969727,19.0945223370846,18.755401143147374,19.01094502589065,432502000
2012-10-16,19.535261154174805,19.550594526906032,18.97035883010244,19.101739342194385,549771600
2012-10-17,19.379520416259766,19.625443505831857,19.3611813906923,19.50759335028535,389037600
2012-10-18,19.01966094970703,19.30286266633403,18.940291896454077,19.228605806667492,476624400
2012-10-19,18.334196090698242,18.993497012112883,18.327581068875066,18.97185208269584,744086000
2012-10-22,19.06145477294922,19.102040848498003,18.361865983322232,18.411772502282705,546730800
