sector,entry_date,entry_price,entry_price_eur,entry_value_eur,currency,peak,reinforcement_count,ticker,exit_date,exit_price,exit_reason,return_pct,exit_value_eur
Industrials,2026-01-31,20275.544921875,110.63451052622946,16.666666666666668,JPY,0.8988708206536142,0,5706.T,2026-03-04,32677.767578125,trailing_stop,0.611683814370356,26.870489073581076
Communication Services,2026-01-31,18.520000457763672,15.477534728981542,16.666666666666668,USD,0.01511872421037097,0,BZ,2026-03-05,15.539999961853027,stop_loss,-0.1609071502296543,14.38164330688897
Healthcare,2026-02-28,2524.0,13.721343183507198,16.666666666666668,JPY,0.0,0,4506.T,2026-03-03,1959.0,stop_loss,-0.223851030110935,12.937504297489001
Technology,2026-02-28,412.1334533691406,349.1759485309713,16.666666666666668,USD,0.11969835293243025,0,MU,2026-03-30,321.75048828125,stop_loss,-0.21930509243794927,13.363732357223347
Basic Materials,2026-02-28,4238.6259765625,48.45417705190136,16.666666666666668,GBp,0.0,0,FRES.L,2026-03-05,3570.842529296875,stop_loss,-0.15754715111881457,14.114294122564045
Technology,2026-02-28,4798.9658203125,129.8996284289779,16.666666666666668,TWD,0.0,0,7769.TW,2026-03-04,3930.01708984375,stop_loss,-0.18106999778801625,13.684362065092234
Healthcare,2026-02-28,110.45999908447266,93.5861300259567,16.666666666666668,USD,0.06463877828016473,0,NUTX,2026-03-06,90.27999877929688,stop_loss,-0.18269057099795394,13.85061190349976
Financial Services,2026-02-28,30.76810646057129,3.3326589378032816,16.666666666666668,HKD,0.0,0,2628.HK,2026-03-23,25.351049423217773,stop_loss,-0.17606078698067962,14.000384619725988
Basic Materials,2026-02-28,11.270000457763672,6.982998316953185,16.666666666666668,CAD,0.0,0,DSV.TO,2026-03-12,9.520000457763672,stop_loss,-0.15527949679846387,14.47500795606361
Technology,2025-11-30,580.7240600585938,500.63058367771725,16.666666666666668,USD,0.8619872252940566,0,UI,2026-04-28,961.41552734375,trailing_stop,0.6555462283528348,27.301495356076703
Real Estate,2026-01-31,9.12329387664795,1.4706749493528946,16.666666666666668,BRL,0.5079994526715037,0,JHSF3.SA,2026-04-27,12.58476448059082,trailing_stop,0.37941018350870803,24.487668280082122
Healthcare,2026-02-28,31.020000457763672,26.281385300623164,16.666666666666668,USD,0.3346228534795954,0,LQDA,2026-04-20,37.65999984741211,trailing_stop,0.21405542526310906,20.3407733756035
Industrials,2026-03-31,4090.0,22.334714784392727,16.666666666666668,JPY,0.4511002444987775,0,5803.T,2026-04-15,5683.0,trailing_stop,0.3894865525672371,22.63501136832376
Consumer Cyclical,2026-03-31,141.0998077392578,15.718450034591372,16.666666666666668,HKD,0.14763228366203207,0,9992.HK,2026-04-30,154.4630126953125,momentum_perdu,0.09470746395876684,17.889788078026932
Communication Services,2026-03-31,3555.0,19.41318118790126,16.666666666666668,JPY,0.6773558368495078,0,9984.T,2026-04-28,5268.0,trailing_stop,0.48185654008438816,24.213401459571365
Healthcare,2026-03-31,2075.5,11.333912111248681,16.666666666666668,JPY,0.07540351722476513,0,4506.T,2026-04-30,1719.5,stop_loss,-0.17152493375090339,13.508495735552321
Basic Materials,2026-03-31,8.9399995803833,5.602591677126899,16.666666666666668,CAD,0.2214765759335473,0,DSV.TO,2026-04-21,9.729999542236328,trailing_stop,0.08836689026098998,18.003380638753086
Utilities,2025-10-31,24.93523406982422,4.007092356728164,16.666666666666668,BRL,0.4119779298848856,0,SBSP3.SA,2026-05-08,31.1299991607666,trailing_stop,0.2484342065366485,22.348031225542492
Energy,2025-10-31,16.841611862182617,10.412125136519515,16.666666666666668,CAD,0.7145278150094196,0,PXT.TO,2026-05-19,26.094816207885746,trailing_stop,0.5494251038097457,26.088589335685622
